,region,mag_total,mag_x,mag_y,mag_z,mag_variability
42,solar_wind,19.8721132746369,-14.582,-13.491,0.509,0.9121013607605164
43,solar_wind,22.232423282224545,-17.809,-12.68,4.042,1.5663315457030187
44,solar_wind,22.331111324786324,-16.889,-14.606,0.324,1.6750437678189485
45,solar_wind,22.530836513542944,-14.463,-17.276,0.007,1.9254887814420734
46,solar_wind,22.69563565974745,-12.569,-18.894,-0.359,2.1223061231252487
47,solar_wind,21.5949071310807,-12.807,-17.362,-0.939,1.1127574859151785
48,solar_wind,20.629162876859546,-12.469,-16.272,-2.304,0.2650529995858406
49,solar_wind,19.23182872219904,-12.378,-14.676,-1.124,1.0535104899087528
50,solar_wind,18.045609050403367,-12.202,-13.151,1.951,2.156819613529315
51,solar_wind,16.83798470720294,-12.912,-10.793,0.556,3.4965260163364675
52,solar_wind,16.410722927403288,-12.173,-10.913,1.427,4.019691729255708
53,solar_wind,21.45903059320248,-17.652,-12.137,1.261,1.0079696872231025
54,solar_wind,17.92453907357174,-13.219,-11.726,3.008,2.48078976704328
55,solar_wind,17.597679960722093,-13.284,-11.19,2.828,2.757745007178169
56,solar_wind,20.751141390294656,-17.402,-11.116,2.053,0.34325543346201925
57,solar_wind,21.577108054602682,-18.038,-11.658,2.072,1.10865069037429
58,solar_wind,18.29712786204436,-14.932,-10.41,1.858,2.1586763161457156
59,solar_wind,17.99942746311671,-13.605,-11.24,3.542,2.3722648556457564
60,solar_wind,20.248471176856786,-15.985,-12.282,1.906,0.15210996324009685
61,solar_wind,19.547086765039953,-15.095,-12.17,2.474,0.8564804555940349
62,solar_wind,18.549853287829528,-14.056,-11.785,2.764,1.8786984014169832
63,solar_wind,18.630572777024327,-14.164,-11.261,4.435,1.8136059041251933
64,solar_wind,20.007094591669226,-15.053,-11.1,7.105,0.4179512673200563
65,solar_wind,19.646427919599024,-12.88,-12.739,7.603,0.7890053276522693
66,solar_wind,20.568551456045707,-11.76,-16.078,5.125,0.1384357931444491
67,solar_wind,19.474829549960123,-11.055,-15.581,3.78,0.904083967830541
68,solar_wind,18.938420340672554,-12.94,-13.542,2.799,1.4041892678647798
69,solar_wind,20.987309880020355,-13.816,-14.134,7.058,0.6460777167189882
70,solar_wind,21.36596166803638,-13.026,-15.651,6.471,1.02231149048691
71,solar_wind,23.996244643693732,-10.138,-21.013,5.612,3.591181208560055
72,solar_wind,22.775744576193333,-13.484,-18.261,1.858,2.263718533813421
73,solar_wind,21.13620528855641,-14.593,-15.25,1.105,0.5509128739333065
74,solar_wind,19.659931663156918,-14.368,-13.417,0.24,0.908275296675285
75,solar_wind,21.26718871877522,-14.306,-15.704,1.008,0.6487362821084304
76,solar_wind,23.173291609091706,-13.128,-18.856,3.018,2.4218096775614413
77,solar_wind,23.050481600174862,-15.254,-17.219,1.465,2.2361906050842
78,solar_wind,21.66477742788972,-15.394,-14.968,2.889,0.8673387178423049
79,solar_wind,20.15266002293494,-14.339,-13.673,3.684,0.6825718705268002
80,solar_wind,22.847698724379224,-15.239,-16.846,2.45,1.945692539551498
81,solar_wind,21.097293902299413,-12.024,-17.325,0.603,0.17469792475783663
82,solar_wind,20.76613180156574,-12.733,-16.395,0.554,0.2055480867115307
83,solar_wind,20.512819942660247,-12.254,-16.445,-0.421,0.5721814488355115
84,solar_wind,21.447977573654818,-15.45,-14.701,2.279,0.2774376827447185
85,solar_wind,22.756994243528734,-12.733,-18.433,3.997,1.5134548776568764
86,solar_wind,22.312815555191595,-11.761,-18.956,-0.459,0.9666747986574187
87,solar_wind,20.59634771021309,-13.327,-15.691,-0.627,0.8417636235556003
88,solar_wind,20.10644685169411,-12.183,-15.854,2.12,1.406742550926264
89,solar_wind,20.572687622184905,-11.824,-16.834,0.212,0.9835831014504706
90,solar_wind,19.330967306371402,-13.148,-14.152,0.733,2.1845634422984403
91,solar_wind,20.563552611355853,-13.268,-14.996,4.684,0.9545528437393003
92,solar_wind,21.223451604298486,-15.233,-14.48,2.953,0.2968025103090923
93,solar_wind,19.414644189374165,-12.688,-14.252,3.581,2.1161318615393405
94,solar_wind,20.75852694677539,-14.536,-13.821,5.348,0.8230878034558948
95,solar_wind,19.98460362378999,-13.959,-14.301,-0.11,1.7028833625631137
96,solar_wind,23.05188925012438,-14.411,-17.954,-1.169,1.3232369754182187
97,solar_wind,23.32631299627097,-15.627,-16.745,4.418,1.6755203304400652
98,solar_wind,20.886164367829725,-13.078,-15.507,4.973,0.7106553063876788
99,solar_wind,19.846648382031663,-12.83,-13.006,7.754,1.7300902196078134
100,solar_wind,20.737173409122082,-13.196,-13.932,7.861,0.8360635043709301
101,solar_wind,21.092652678124676,-14.653,-14.402,4.772,0.415197366107364
102,solar_wind,21.559527105203397,-9.224,-19.107,3.828,0.053684405152747416
103,solar_wind,23.19603491978748,-11.096,-19.498,5.896,1.6898069057603955
104,solar_wind,22.137651253012365,-12.531,-17.041,6.531,0.6658489277079873
105,solar_wind,23.000073065101336,-13.834,-17.866,4.293,1.5959502277754076
106,solar_wind,23.853084936753987,-11.994,-20.612,-0.509,2.5429826227471217
107,solar_wind,24.339345122660966,-11.861,-20.684,-4.888,3.12766750006757
108,solar_wind,22.55303037287894,-9.463,-20.467,-0.439,1.4019582023245967
109,solar_wind,20.704754502287635,-11.565,-17.135,1.153,0.4539766296874035
110,solar_wind,19.316970906433546,-9.744,-16.55,2.073,1.8900417193880088
111,solar_wind,21.471524631474125,-10.72,-16.917,7.741,0.2593751873807726
112,solar_wind,24.084339683703185,-12.599,-19.684,5.819,2.8966611934077378
113,solar_wind,23.207143964736375,-15.019,-17.069,4.653,2.002990983108738
114,solar_wind,23.22059196058533,-14.477,-17.591,4.491,1.9935507706971265
115,solar_wind,24.00069334415154,-16.064,-17.832,-0.031,2.756264683993841
116,solar_wind,22.954965541250544,-15.029,-17.351,0.049,1.689406653568252
117,solar_wind,19.981047645206193,-14.26,-13.963,0.964,1.2166109300506491
118,solar_wind,20.83758894402133,-15.608,-13.805,-0.132,0.3070241559195708
119,solar_wind,20.841453452194738,-14.253,-15.157,1.218,0.32811853840202687
120,solar_wind,20.009090808929827,-12.083,-15.945,-0.349,1.197177372713874
121,solar_wind,20.16683708467939,-14.386,-14.119,-0.631,1.0730505748528145
122,solar_wind,21.014992790862433,-16.409,-13.105,0.796,0.24315744014774765
123,solar_wind,20.781929674599517,-16.162,-13.049,0.634,0.46750979999438513
124,solar_wind,19.10136670502925,-14.652,-12.245,-0.491,2.1073802859053927
125,solar_wind,18.67311856653837,-13.061,-13.26,-1.506,2.550218972857323
126,solar_wind,18.902152787447253,-13.9,-12.774,-0.952,2.2985360083344695
127,solar_wind,18.27740320723926,-13.67,-12.102,-0.858,2.8637167247953386
128,solar_wind,18.111524176611972,-13.082,-12.478,-1.09,2.954379378565136
129,solar_wind,20.420464269942542,-13.654,-15.026,-2.187,0.6144233023120087
130,solar_wind,22.552228869892218,-13.939,-17.445,-3.159,1.5057712847875813
131,solar_wind,19.54157685551501,-12.485,-15.0,-0.999,1.555350312688173
132,solar_wind,19.560243505641743,-12.537,-15.014,0.081,1.539391649514343
133,solar_wind,21.89890574891814,-12.254,-17.886,-3.081,0.8652022618229758
134,solar_wind,20.353060728057585,-13.059,-15.5,1.86,0.6319867212559807
135,solar_wind,21.471413227824574,-14.54,-15.595,2.531,0.5369787292896895
136,solar_wind,20.850942952298343,-14.097,-15.362,0.213,0.005042636185741856
137,solar_wind,20.267976440680997,-14.022,-14.632,-0.281,0.521291082669606
138,solar_wind,21.151448508317344,-12.205,-17.207,-1.53,0.3647626999143654
139,solar_wind,21.909478884720194,-11.625,-18.532,-1.204,1.1436828913929524
140,solar_wind,21.351192214956058,-13.492,-16.108,3.791,0.5723376357061909
141,solar_wind,22.1155720025506,-12.379,-18.24,1.778,1.299102733434264
142,solar_wind,21.84141810872179,-13.005,-17.292,2.984,1.0003877694753243
143,solar_wind,21.202386092135953,-14.956,-15.002,0.894,0.3580435575841818
144,solar_wind,21.527643089757873,-14.306,-16.041,1.21,0.6900829986785411
145,solar_wind,22.735863739915402,-14.79,-17.082,2.526,1.8587569865938711
146,solar_wind,22.071474576928473,-13.711,-17.29,-0.463,1.1385319812430517
147,solar_wind,21.410761523121966,-14.762,-15.452,1.319,0.42712578895846676
148,solar_wind,21.255473671504006,-12.856,-16.912,0.709,0.22656192590232038
149,solar_wind,21.2813750730539,-15.462,-14.315,2.984,0.2440249345255765
150,solar_wind,21.179125029141314,-13.567,-16.262,0.198,0.16515654885193243
151,solar_wind,21.386223813473944,-12.978,-16.991,-0.498,0.43783332251367213
152,solar_wind,21.58255209654317,-12.673,-17.451,-0.815,0.6359985452924946
153,solar_wind,21.381141293205093,-14.215,-15.923,1.243,0.432427840144058
154,solar_wind,21.2122464156911,-11.297,-17.95,-0.367,0.3708106375315694
155,solar_wind,21.145460978659223,-12.972,-16.694,0.41,0.3543142121543781
156,solar_wind,20.78428803206884,-10.228,-18.071,-0.902,0.03827608372134961
157,solar_wind,20.21952487077775,-10.873,-16.929,2.004,0.45720966362252824
158,solar_wind,19.87519733235371,-11.19,-16.42,0.437,0.7516423285980061
159,solar_wind,19.981106525915926,-11.24,-16.503,-0.747,0.6115129352371262
160,solar_wind,21.376855475022513,-8.546,-19.585,0.603,0.8548266515912495
161,solar_wind,21.551293093454973,-9.609,-19.213,-1.728,1.0630982881824735
162,solar_wind,21.17384096001479,-11.201,-17.908,-1.474,0.7278971346570486
163,solar_wind,21.15079279837992,-8.844,-19.19,0.94,0.7066429494115063
164,solar_wind,20.503849492229502,-10.012,-17.89,0.34,0.008675140674359483
165,solar_wind,20.722779856959345,-11.473,-17.176,-1.67,0.1981028310952837
166,solar_wind,20.96238810345806,-12.173,-16.675,-3.631,0.43144322511268385
167,solar_wind,20.980571465048325,-12.129,-16.977,-2.203,0.4691504325503786
168,solar_wind,20.13371967620489,-14.37,-14.018,-1.538,0.44872130668096233
169,solar_wind,18.45749828660428,-10.227,-15.365,-0.067,2.230923957010166
170,solar_wind,19.461816282145918,-12.576,-14.506,3.191,1.2823202620121847
171,solar_wind,19.863531307398492,-9.64,-17.326,1.2,0.8546455998118212
172,solar_wind,19.46626232742177,-11.232,-15.893,-0.436,1.2591895304155436
173,solar_wind,19.648799479866447,-12.41,-15.111,-1.93,1.1439558796631495
174,solar_wind,17.500521077956506,-10.261,-14.174,-0.279,3.3302475167187815
175,solar_wind,18.291211250215223,-10.859,-14.692,0.892,2.56669420214401
176,solar_wind,19.620885683373213,-12.113,-15.425,-0.569,1.281685311051568
177,solar_wind,18.010568980462555,-11.087,-14.165,-0.901,2.9447712310308596
178,solar_wind,18.22228662928997,-10.537,-14.656,-2.495,2.782633525721465
179,solar_wind,19.748420316572158,-11.534,-15.857,-2.35,1.3250613540770964
180,solar_wind,19.01526273812697,-12.97,-13.666,2.569,2.1327398043730774
181,solar_wind,19.963997470446643,-13.145,-14.829,2.423,1.1975318377906667
182,solar_wind,20.38328182604558,-14.188,-14.603,-0.965,0.8015549430039286
183,solar_wind,21.767865076759364,-14.249,-16.165,3.082,0.5855457700859361
184,solar_wind,23.294390698191698,-12.677,-19.297,3.09,2.1049739035757007
185,solar_wind,22.737252736423546,-12.897,-18.657,1.602,1.4880345858594914
186,solar_wind,22.992845691649393,-14.252,-18.043,-0.04,1.7057937701509864
187,solar_wind,21.270996897183732,-11.853,-17.648,0.714,0.0456367674082685
188,solar_wind,24.32257948902624,-10.536,-21.679,3.256,2.9653364307500922
189,solar_wind,25.600705361376278,-12.785,-22.167,0.751,4.225538542340733
190,solar_wind,23.565661395343863,-13.709,-19.16,-0.546,2.1023562220372654
191,solar_wind,20.114779914281936,-10.495,-17.139,0.845,1.3882356923683759
192,solar_wind,21.684496789180976,-10.548,-18.899,1.336,0.1962258232361016
193,solar_wind,24.341995665926817,-10.356,-22.024,-0.479,2.8471630873626275
194,solar_wind,22.93968393417834,-10.193,-20.511,1.277,1.4364353354553856
195,solar_wind,22.32485758073274,-10.356,-19.777,0.151,0.7823459417760752
196,solar_wind,22.97674820334679,-9.127,-21.07,0.827,1.4237979757270836
197,solar_wind,22.947825931882956,-8.475,-21.281,1.377,1.4109902864058768
198,solar_wind,22.252302555016637,-9.328,-20.051,2.472,0.6995583947122803
199,solar_wind,22.686219473504174,-8.463,-20.644,4.107,1.0904976299175715
200,solar_wind,23.036462271798595,-9.309,-20.597,4.448,1.383274220043667
201,solar_wind,21.93145287025007,-8.822,-19.875,2.854,0.25556454736678447
202,solar_wind,22.50689898675515,-9.747,-20.147,2.378,0.8568096813531199
203,solar_wind,21.07062500259544,-7.855,-19.398,2.447,0.5867179596978715
204,solar_wind,21.441789804025223,-7.193,-19.899,3.47,0.16313886171350944
205,solar_wind,22.955705086100057,-6.494,-21.906,2.218,1.4401996921492284
206,solar_wind,22.273964465267515,-6.004,-21.249,2.926,0.8847624322725487
207,solar_wind,22.17523957029551,-4.745,-21.583,1.844,0.9266157971981599
208,solar_wind,22.645556606098246,-6.733,-21.516,2.133,1.4671774369185293
209,solar_wind,20.86859386734046,-8.543,-18.895,2.344,0.172873573976549
210,solar_wind,22.071170811717263,-5.414,-21.207,2.844,1.1839609674326326
211,solar_wind,21.089944049238255,-8.482,-19.23,1.746,0.324444559236035
212,solar_wind,19.25900103847549,-9.252,-16.871,0.824,1.4665410270837427
213,solar_wind,19.735288444813772,-7.068,-18.231,2.675,0.907828826468041
214,solar_wind,19.993856306375715,-7.805,-18.328,1.709,0.5055873493531813
215,solar_wind,19.11030572753874,-7.63,-17.521,-0.038,1.2888172936635378
216,solar_wind,18.71919338539992,-8.46,-16.501,2.56,1.5822990017063603
217,solar_wind,18.960187815525458,-8.752,-16.787,1.043,1.2083384329315408
218,solar_wind,18.66281808838097,-8.943,-16.343,1.109,1.4146786995147025
219,solar_wind,19.98437164386211,-8.634,-18.023,-0.025,0.06514127022688498
220,solar_wind,22.10453485147335,-9.112,-20.086,1.461,2.084099275886853
221,solar_wind,19.945973854389763,-9.396,-17.564,1.031,0.032906982707249455
222,solar_wind,18.906237753715043,-8.365,-16.876,1.635,1.0675236036963902
223,solar_wind,20.680681758588133,-9.666,-18.269,0.709,0.7233470038481649
224,solar_wind,19.618878918021792,-10.288,-16.705,-0.021,0.3799526518493792
225,solar_wind,19.6280365548875,-8.489,-17.693,-0.393,0.39799380448799937
226,solar_wind,17.558814937233095,-8.538,-15.343,-0.083,2.4416627990584985
227,solar_wind,17.229137035847153,-8.089,-15.109,1.769,2.7424830122649873
228,solar_wind,18.390968136560947,-6.512,-17.178,0.859,1.5425987780366377
229,solar_wind,18.709198646655075,-6.853,-17.408,0.179,1.130082735754904
230,solar_wind,19.276143883048807,-8.049,-17.491,-0.921,0.5168635069360477
231,solar_wind,18.57553686976503,-10.108,-15.405,-2.359,1.1994660796857737
232,solar_wind,18.476525512119427,-12.255,-13.767,-1.291,1.2921354615827596
233,solar_wind,18.305080223806723,-11.739,-13.975,-1.404,1.5211719956016232
234,solar_wind,18.45137742825722,-11.012,-14.744,-1.343,1.423754465575918
235,solar_wind,18.826537918587157,-11.672,-14.661,-1.805,1.0346807517675423
236,solar_wind,18.32200158279657,-10.646,-14.855,-1.299,1.5035881775794664
237,solar_wind,17.525136518726466,-9.9,-14.427,-0.991,2.289762111195973
238,solar_wind,19.21561804886848,-9.432,-16.677,-1.468,0.5835425356773882
239,solar_wind,21.10496372894301,-8.979,-19.042,-1.483,1.3101468791346562
240,solar_wind,21.4940485949018,-8.76,-19.613,-0.766,1.6896581225048664
241,solar_wind,21.332717993729723,-9.48,-19.016,-1.899,1.6077126536132234
242,solar_wind,21.721554203141174,-9.02,-19.699,-1.554,2.039819759406136
243,solar_wind,21.833408277225068,-9.399,-19.704,0.33,2.127323722377863
244,solar_wind,22.771994422974903,-8.895,-20.863,-2.044,3.059478608715718
245,solar_wind,22.556940173702635,-12.03,-18.775,-3.405,2.8626064842554015
246,solar_wind,21.908047539659943,-11.277,-18.643,-2.287,2.2430258531224823
247,solar_wind,21.0907992499099,-8.104,-19.466,-0.471,1.3936205883746382
248,solar_wind,20.615061096198577,-8.552,-18.638,-2.114,0.8644010199714387
249,solar_wind,18.779849786406704,-7.509,-17.171,-1.206,0.9944742268652078
250,solar_wind,18.97136017791028,-9.009,-16.685,-0.601,0.8251687941809145
251,solar_wind,21.33298874982125,-8.648,-19.436,-1.597,1.5657092207999312
252,solar_wind,20.82992304354483,-8.711,-18.822,-1.933,1.1013385164276315
253,solar_wind,21.620242112427885,-8.332,-19.873,-1.754,1.9142900329856012
254,solar_wind,21.739355096230433,-12.118,-17.856,-2.63,2.040250812552717
255,solar_wind,19.423414143759587,-7.444,-17.909,-1.06,0.25545989758979815
256,solar_wind,17.64952041841364,-9.657,-14.721,-1.241,1.9910856708521827
257,solar_wind,18.280857036802185,-12.455,-13.37,0.553,1.3635213292672752
258,solar_wind,18.314927955086254,-9.123,-15.881,0.036,1.3414513434722188
259,solar_wind,18.484724964142693,-7.22,-16.984,1.049,1.1449564274414499
260,solar_wind,20.376890169994045,-8.97,-18.288,-0.553,0.8116299854494997
261,solar_wind,18.849744427975672,-7.505,-17.272,-0.816,0.6315880399622991
262,solar_wind,18.17186710274979,-7.557,-16.508,-0.771,1.2157603490252527
263,solar_wind,19.904592309313948,-9.427,-17.479,-1.345,0.6381028748458455
264,solar_wind,20.944363394479193,-9.345,-18.727,-0.798,1.784880260030544
265,solar_wind,18.873411800731734,-9.37,-16.383,-0.078,0.1465332915903801
266,solar_wind,18.42624443558698,-9.492,-15.784,-0.542,0.45182400739546935
267,solar_wind,18.8772509121429,-10.001,-15.949,-1.4,0.07945259212205613
268,solar_wind,19.421875038213997,-9.206,-16.987,-1.975,0.6526817977507378
269,solar_wind,19.361189555396642,-8.236,-17.522,0.059,0.6089231510570734
270,solar_wind,19.619601958245738,-9.046,-17.403,0.484,0.8530465491742909
271,solar_wind,18.076916717183824,-9.163,-15.582,-0.125,0.6934872249481394
272,solar_wind,16.9890417916962,-8.023,-14.946,0.936,1.7423343018128286
273,solar_wind,17.54859515744779,-7.816,-15.706,0.43,1.1338485891641206
274,solar_wind,18.024320597459425,-7.17,-16.452,1.673,0.5998470539414669
275,solar_wind,17.621937492795734,-6.909,-16.096,1.928,0.9343852318794674
276,solar_wind,17.25755188316118,-6.504,-15.82,2.291,1.2956917868308366
277,solar_wind,18.476664931745663,-6.841,-17.029,2.145,0.10002226751166532
278,solar_wind,18.017174750775997,-5.844,-16.905,2.165,0.5739833851081926
279,solar_wind,18.121003862921064,-6.157,-16.934,1.924,0.4681832701997699
280,solar_wind,18.4636942403193,-6.042,-17.38,1.529,0.1463955143022737
281,solar_wind,18.053012214032318,-5.896,-16.953,1.935,0.5519453441869508
282,solar_wind,17.490812331049693,-6.284,-16.282,1.156,1.1239736549041481
283,solar_wind,16.754895493556504,-6.205,-15.517,1.203,1.8759794763836268
284,solar_wind,17.446149976427463,-6.396,-16.202,0.977,1.1472402519190332
285,solar_wind,17.05093469578721,-6.158,-15.719,2.393,1.4644831617086638
286,solar_wind,16.739997550776405,-7.673,-14.867,0.57,1.7457245309998441
287,solar_wind,18.61697249823397,-9.085,-16.186,-1.438,0.14144150616310824
288,solar_wind,19.91799098804897,-9.077,-17.494,-2.88,1.4645627029720565
289,solar_wind,19.92106081512729,-8.738,-17.596,-3.298,1.493525241856407
290,solar_wind,19.365698980413796,-9.532,-16.373,-4.012,0.9611237586000918
291,solar_wind,19.129150033391443,-8.603,-16.944,-2.194,0.7548590861080768
292,solar_wind,19.732846956280788,-8.158,-17.803,-2.426,1.3535916426287002
293,solar_wind,18.82369682076292,-8.623,-16.643,-1.728,0.41446336149732943
294,solar_wind,19.230922208776157,-8.659,-16.982,-2.542,0.8115084789165188
295,solar_wind,18.957713100477072,-9.181,-16.485,-1.83,0.53913148543608
296,solar_wind,19.297172901749104,-8.988,-16.963,-1.963,0.8783060385807779
297,solar_wind,18.610705118291463,-8.896,-16.248,-1.795,0.16434419433693748
298,solar_wind,18.8741654385035,-7.829,-17.144,-1.012,0.4328446513895692
299,solar_wind,18.234116841788637,-8.367,-16.198,-0.318,0.20415918257738852
300,solar_wind,19.341732445673006,-8.523,-17.333,-1.014,0.9212759009045755
301,solar_wind,20.166470117499493,-7.782,-18.473,-2.208,1.7686981345430226
302,solar_wind,19.252709965093224,-8.825,-17.046,-1.49,0.8782422445700959
303,solar_wind,18.83151544618754,-8.835,-16.605,-0.918,0.5286815396544355
304,solar_wind,18.3677179039749,-8.11,-16.456,-0.895,0.1613362942772305
305,solar_wind,17.74749618960376,-8.471,-15.578,-0.736,0.4037198313047199
306,solar_wind,17.65588499622718,-8.195,-15.577,-1.389,0.49047618223676537
307,solar_wind,18.008409757666,-9.05,-15.569,-0.081,0.13701733865499577
308,solar_wind,17.971039925391075,-8.656,-15.744,-0.398,0.1291869531456662
309,solar_wind,18.360273854166774,-7.976,-16.514,-0.878,0.3135687895870447
310,solar_wind,18.419815145652247,-8.467,-16.301,-1.37,0.42832590418307603
311,solar_wind,18.377946702501887,-7.46,-16.51,-3.085,0.42521404198931734
312,solar_wind,18.280455738301495,-7.846,-16.239,-2.985,0.3597145729891835
313,solar_wind,18.21814576184964,-7.513,-16.521,-1.585,0.3556724766490973
314,solar_wind,17.965986251803713,-7.943,-16.002,-1.903,0.13722602478453183
315,solar_wind,17.99020388989519,-7.086,-16.166,-3.478,0.2216598037191666
316,solar_wind,17.63363266601638,-6.447,-16.034,-3.506,0.07780075707117007
317,solar_wind,18.38480837539516,-8.547,-15.863,-3.649,0.7450509957000868
318,solar_wind,18.27001932128152,-8.961,-15.807,-1.906,0.7140070341969391
319,solar_wind,17.892339478111854,-9.39,-14.904,-3.136,0.40765366288033533
320,solar_wind,17.390405199419593,-7.27,-15.293,-3.962,0.0471435446738937
321,solar_wind,17.53362720602899,-8.009,-14.949,-4.451,0.14624459262342526
322,solar_wind,17.09753745426516,-8.175,-14.781,-2.649,0.2586846171864039
323,solar_wind,14.553825957458747,-7.823,-12.011,-2.52,2.7826349083917155
324,solar_wind,12.800351323303591,-7.089,-10.472,-1.983,4.51527302420444
325,solar_wind,15.184360836070775,-7.615,-12.61,-3.683,2.1047956060754682
326,solar_wind,16.851886155561342,-8.199,-13.671,-5.465,0.4333645461312976
327,solar_wind,16.701700182915513,-8.818,-13.553,-4.184,0.5894019906778887
328,solar_wind,16.763763569079586,-9.122,-13.822,-2.601,0.500058225287173
329,solar_wind,17.723596615811363,-9.448,-14.457,-3.982,0.4660184523480133
330,solar_wind,17.65721206759436,-9.821,-14.296,-3.309,0.4069086608011254
331,solar_wind,17.776679161193183,-11.605,-13.181,-2.756,0.5383306013211495
332,solar_wind,17.817498730180958,-9.352,-14.869,-2.986,0.5690269905314516
333,solar_wind,17.343863871698257,-9.785,-13.89,-3.483,0.04976137673026315
334,solar_wind,17.44146143532703,-8.374,-15.099,-2.47,0.07966567749522113
335,solar_wind,16.76206043420677,-9.153,-13.994,-1.165,0.6416057752254147
336,solar_wind,16.61617591384973,-8.922,-13.917,-1.677,0.8266254205766899
337,solar_wind,16.358455122657517,-8.083,-13.634,-4.047,1.1307186775304636
338,solar_wind,15.17715632126124,-9.119,-11.372,-4.227,2.3433658561159234
339,solar_wind,15.949780092527924,-9.768,-12.315,-2.706,1.5969008082502505
340,solar_wind,16.3014969251293,-9.956,-12.375,-3.671,1.275469337837798
341,solar_wind,17.284921087468117,-12.238,-11.878,-2.813,0.31660280752320347
342,solar_wind,18.888887897385597,-10.282,-15.679,-2.289,1.2301159981151528
343,solar_wind,18.44250053544801,-10.104,-15.109,-3.123,0.7301773444984079
344,solar_wind,17.977218194147834,-10.251,-14.178,-4.133,0.15767578112619418
345,solar_wind,17.282533784141723,-9.966,-13.993,-1.887,0.6831015040761805
346,solar_wind,17.587360831005885,-9.346,-14.668,-2.611,0.437165620846379
347,solar_wind,17.89579534415836,-9.651,-15.011,-1.337,0.17638792186776797
348,solar_wind,16.889914209373593,-8.552,-14.563,-0.227,1.2310391919932577
349,solar_wind,17.715051058351484,-10.117,-14.479,-1.352,0.4505582043117613
350,solar_wind,18.06200883069212,-9.265,-15.403,-1.773,0.11904916279825528
351,solar_wind,17.929666421883034,-9.089,-15.251,-2.504,0.2956048597717569
352,solar_wind,18.792997073378157,-8.077,-16.809,-2.323,0.5567239689855192
353,solar_wind,20.151316706359413,-9.613,-17.65,-1.464,1.9290450712100657
